ZVG-Nr.;CAS-Nr.;"verwandte
CAS-Nr.";INDEX-Nr.;EG-Nr.;"verwandte
EG-Nr.";Name;Formel;"Molmasse
[g/mol]";Linksyntax;Hyperlink
535977;142877-45-0;;014-039-00-6;439-360-2;;(2,3-Dimethylbut-2-yl)-trimethoxysilan;C9H22O3Si;206,35;https://gestis.dguv.de/data?name=535977;https://gestis.dguv.de/data?name=535977
535978;201290-01-9;;014-041-00-7;445-890-5;;N,N-bis(trimethylsilyl)aminopropylmethyldiethoxysilan;;;https://gestis.dguv.de/data?name=535978;https://gestis.dguv.de/data?name=535978
535979;;;014-042-00-2;423-010-0;;Gemisch aus O,O',O'',O'''-Silantetrayl-tetrakis(4-methyl-2-pentanonoxim) (3 Stereoisomere);;;https://gestis.dguv.de/data?name=535979;https://gestis.dguv.de/data?name=535979
535980;;;014-043-00-8;432-200-2;;"Reaktionsprodukt von amorpher Silika (50-85 %), 
Butyl-(1-methylpropyl)magnesium (3-15 %), 
Tetraethylorthosilikat (5-15 %) und 
Titantetrachlorid (5-20 %)";;;https://gestis.dguv.de/data?name=535980;https://gestis.dguv.de/data?name=535980
535981;;;014-044-00-3;433-050-0;;3-((4'-Acetoxy-3'-methoxyphenyl)propyl)trimethoxysilan;;;https://gestis.dguv.de/data?name=535981;https://gestis.dguv.de/data?name=535981
535982;;;014-045-00-9;442-650-1;;Magnesium-Natrium-Fluorid-Silikat;;;https://gestis.dguv.de/data?name=535982;https://gestis.dguv.de/data?name=535982
535983;154862-43-8;;015-190-00-0;421-920-2;;Bis(2,4-dicumylphenyl)-neopentyl-diphosphit;C53H58O6P2;852,98;https://gestis.dguv.de/data?name=535983;https://gestis.dguv.de/data?name=535983
535984;27460-02-2;;015-191-00-6;431-760-5;;Dodecyldiphenylphosphat;C24H35O4P;418,51;https://gestis.dguv.de/data?name=535984;https://gestis.dguv.de/data?name=535984
535985;139189-30-3;;;432-770-2;;Tetrakis(2,6-dimethylphenyl)-m-phenylenbiphosphat;C38H40O8P2;686,67;https://gestis.dguv.de/data?name=535985;https://gestis.dguv.de/data?name=535985
535986;332350-93-3;;015-193-00-7;442-960-7;;Triphenyl(phenylmethyl)phosphonium-1,1,2,2,3,3,4,4,4-nonafluor-N-methyl-1-butansulfonamid (1:1);;;https://gestis.dguv.de/data?name=535986;https://gestis.dguv.de/data?name=535986
535987;220689-12-3;;015-194-00-2;444-440-5;;Tetrabutyl-phosphonium-nonafluor-butan-1-sulfonat;C20H36F9O3PS;558,52;https://gestis.dguv.de/data?name=535987;https://gestis.dguv.de/data?name=535987
535988;;;015-195-00-8;433-860-4;;"Gemisch aus 
Kalium-o-toluolphosphonat; 
Kalium-m-toluolphosphonat und 
Kalium-p-toluolphosphonat";;;https://gestis.dguv.de/data?name=535988;https://gestis.dguv.de/data?name=535988
535989;;;015-196-00-3;435-960-3;;"Gemisch aus 
Dimethyl(2-(hydroxymethylcarbamoyl)ethyl)phosphonat; 
Diethyl(2-(hydroxymethylcarbamoyl)ethyl)phosphonat und 
Methylethyl(2-(hydroxymethylcarbamoyl)ethyl)phosphonat";;;https://gestis.dguv.de/data?name=535989;https://gestis.dguv.de/data?name=535989
535990;107667-02-7;;015-197-00-9;420-160-9;;Bis(2,4,4-trimethylpentyl)dithiophosphonsäure;C16H35PS2;322,54;https://gestis.dguv.de/data?name=535990;https://gestis.dguv.de/data?name=535990
535991;86552-32-1;;015-198-00-4;420-450-5;;(4-Phenylbutyl)phosphinsäure;C10H15O2P;198,20;https://gestis.dguv.de/data?name=535991;https://gestis.dguv.de/data?name=535991
535992;32047-53-3;;016-097-00-8;434-480-1;;1-Amino-2-methyl-2-propanthiol-hydrochlorid;C4H12ClNS;141,65;https://gestis.dguv.de/data?name=535992;https://gestis.dguv.de/data?name=535992
535993;12056-51-8;;022-004-00-1;432-240-0;;Kaliumtitanoxid;"K2Ti6O13
K2O13Ti6";;https://gestis.dguv.de/data?name=535993;https://gestis.dguv.de/data?name=535993
535994;169104-71-6;;022-005-00-7;419-840-8;;((N-(1,1-Dimethylethyl)-1,1-dimethyl-1-((1,2,3,4,5-eta)-2,3,4,5-tetramethyl-2,4-cyclopentadien-1-yl)silanaminato(2-kappaN) (1,2,3,4-eta)-1,3-pentadien)-titan;;;https://gestis.dguv.de/data?name=535994;https://gestis.dguv.de/data?name=535994
535995;16039-61-5;;028-027-00-3;;;Nickeldilactat;C6H10NiO6;236,83;https://gestis.dguv.de/data?name=535995;https://gestis.dguv.de/data?name=535995
535996;11132-10-8;;028-029-00-4;;;Nickel-Kalium-Fluorid;;;https://gestis.dguv.de/data?name=535996;https://gestis.dguv.de/data?name=535996
535997;19372-20-4;;028-032-00-0;;;Diphosphorsäure, Nickel(II)-Salz;"NiH2P2O7
H2NiO7P2";234,64;https://gestis.dguv.de/data?name=535997;https://gestis.dguv.de/data?name=535997
535998;74195-78-1;;028-033-00-6;;;Diammoniumnickelhexacyanoferrat;"Ni(NH4)2[Fe(CN)6]
C6H8FeN8Ni";306,72;https://gestis.dguv.de/data?name=535998;https://gestis.dguv.de/data?name=535998
535999;12137-12-1;;028-041-00-X;;;Trinickeltetrasulfid;Ni3S4;304,31;https://gestis.dguv.de/data?name=535999;https://gestis.dguv.de/data?name=535999
536000;74646-29-0;;028-042-00-5;;;Trinickel-bis(arsenit);;;https://gestis.dguv.de/data?name=536000;https://gestis.dguv.de/data?name=536000
536001;12737-30-3;;028-043-00-0;;;Cobalt-Nickel-Oxid;;;https://gestis.dguv.de/data?name=536001;https://gestis.dguv.de/data?name=536001
536002;68130-19-8;;028-050-00-9;;;Kieselsäure, Blei-Nickel-Salz;;;https://gestis.dguv.de/data?name=536002;https://gestis.dguv.de/data?name=536002
536003;72319-19-8;;028-054-00-0;;;2,7-Naphthalendisulfonsäure, Nickel(II)-Salz;C10H6NiO6S2;344,96;https://gestis.dguv.de/data?name=536003;https://gestis.dguv.de/data?name=536003
536004;65229-23-4;;028-056-00-1;;;Nickel-Borphosphid;;;https://gestis.dguv.de/data?name=536004;https://gestis.dguv.de/data?name=536004
536005;12673-58-4;;028-057-00-7;;;Molybdän-Nickeloxid;MoNiO;170,63;https://gestis.dguv.de/data?name=536005;https://gestis.dguv.de/data?name=536005
536006;;;028-058-00-2;442-750-5;;Cobalt-Lithium-Nickeloxid;;;https://gestis.dguv.de/data?name=536006;https://gestis.dguv.de/data?name=536006
536007;171866-24-3;;029-014-00-5;419-610-7;;"Gemisch aus 
2,2'-((cis-1,2-Cyclohexandiylbis(nitrilomethyliden))bis(phenolat))(2-)-N,N',O,O'-kupferkomplex und 
2,2'-((trans-1,2-Cyclohexandiylbis(nitrilomethylidyn))bis(phenolat))(2-)-N,N',O,O'-kupferkomplex";;;https://gestis.dguv.de/data?name=536007;https://gestis.dguv.de/data?name=536007
536008;169314-88-9;;030-012-00-1;423-570-6;;Aluminium-Magnesium-Zink-Carbonat-Hydroxid;;;https://gestis.dguv.de/data?name=536008;https://gestis.dguv.de/data?name=536008
536009;;;030-015-00-8;440-060-9;;Tetrazink(2+)bis(hexacyanocobalt(3+))diacetat;;;https://gestis.dguv.de/data?name=536009;https://gestis.dguv.de/data?name=536009
536010;;;042-005-00-0;434-240-6;;"Gemisch aus 
Mono- und Diglycerolen aus Canolaöl; 
Canolaölsäureamid von verzweigtem N-(3-(Tridecyloxy)propyl)-1,3-propandiamin und 
N,N-Diorgano-dithiocarbamatmolybdänkomplex";;;https://gestis.dguv.de/data?name=536010;https://gestis.dguv.de/data?name=536010
536011;;;050-023-00-5;422-920-5;;"Gemisch aus 
Bis((2-ethyl-1-oxohexyl)oxy)dioctylstannan; 
Bis(((2-ethyl-1-oxohexyl)oxy)dioctylstannyl)oxid; 
Bis(1-phenyl-1,3-decandionyl)dioctylstannan und 
((2-Ethyl-1-oxohexyl)oxy)-(1-phenyl-1,3-decandionyl)dioctylstannan";;;https://gestis.dguv.de/data?name=536011;https://gestis.dguv.de/data?name=536011
536012;;;050-024-00-0;432-230-6;;"Gemisch aus 
Tri-p-tolylzinnhydroxid und 
Hexa-p-tolyldistannoxan";;;https://gestis.dguv.de/data?name=536012;https://gestis.dguv.de/data?name=536012
536013;51285-81-5;;064-001-00-8;456-900-2;;Gadolinium(III)-sulfit-Trihydrat;"Gd2(SO3)3 * 3H2O
H6Gd2O12S3";608,74;https://gestis.dguv.de/data?name=536013;https://gestis.dguv.de/data?name=536013
536014;61420-92-6;;078-011-00-5;423-310-1;;Hydroxydisulfit-Platin(II)-Säure;;;https://gestis.dguv.de/data?name=536014;https://gestis.dguv.de/data?name=536014
536015;;;078-012-00-0;432-400-1;;Platin(IV)-nitrat, Salpetersäurelösung;;;https://gestis.dguv.de/data?name=536015;https://gestis.dguv.de/data?name=536015
536016;199876-46-5;;082-012-00-6;431-780-4;;dotiertes Barium Calcium Cäsium Blei Samarium Strontium Bromid Fluorid Jodid Europium;;;https://gestis.dguv.de/data?name=536016;https://gestis.dguv.de/data?name=536016
536017;;;601-080-00-5;431-100-6;;"Gemisch aus 
sec-Butylphenyl(phenyl)methan, gemischte Isomere; 
1-(sec-Butylphenyl(phenyl)-2-phenylethan, gemischte Isomere und 
1-(sec-Butylphenyl-1-phenylethan, gemischte Isomere";;;https://gestis.dguv.de/data?name=536017;https://gestis.dguv.de/data?name=536017
536018;4277-06-9;;601-081-00-0;431-730-1;;1,9-Cyclohexadecadien;C16H28;220,39;https://gestis.dguv.de/data?name=536018;https://gestis.dguv.de/data?name=536018
536019;;;601-082-00-6;434-420-4;;"Gemisch aus 
endo-2-Methyl-exo-3-methyl-exo-2-((exo-3-methylbicyclo(2.2.1)hept-exo-2-yl)methyl)bicyclo(2.2.1)heptan und 
exo-2-Methyl-exo-3-methylendo-2-((endo-3-methylbicyclo(2.2.1)hept-exo-2-yl)methyl)bicyclo(2.2.1)heptan";;;https://gestis.dguv.de/data?name=536019;https://gestis.dguv.de/data?name=536019
536020;22094-83-3;;601-083-00-1;435-000-3;;5-Endo-hexyl-bicyclo(2.2.1)hept-2-en;C13H22;178,31;https://gestis.dguv.de/data?name=536020;https://gestis.dguv.de/data?name=536020
536021;;;601-084-00-7;435-180-3;;"Gemisch aus 
5-endo-Butyl-bicyclo(2.2.1)hept-2-en und 
5-exo-Butyl-bicyclo(2.2.1)hept-2-en (80:20)";C11H18;150,26;https://gestis.dguv.de/data?name=536021;https://gestis.dguv.de/data?name=536021
536022;102061-82-5;;602-105-00-2;422-100-7;;Natrium-1,1,2,2,3,3,4,4,4-nonafluor-1-butansulfinat;C4F9NaO2S;306,07;https://gestis.dguv.de/data?name=536022;https://gestis.dguv.de/data?name=536022
536023;444-14-4;;602-106-00-8;429-430-0;;2-Brom-4,6-difluoranilin;C6H4BrF2N;208,00;https://gestis.dguv.de/data?name=536023;https://gestis.dguv.de/data?name=536023
536024;33831-83-3;;602-107-00-3;439-500-2;;3,3,4,4-Tetrafluor-4-jod-1-buten;C4H3F4I;253,96;https://gestis.dguv.de/data?name=536024;https://gestis.dguv.de/data?name=536024
536025;1132-95-2;;603-214-00-8;413-740-8;;1,1-Diisopropoxycyclohexan;C12H24O2;200,32;https://gestis.dguv.de/data?name=536025;https://gestis.dguv.de/data?name=536025
536026;162241-33-0;;603-215-00-3;418-330-2;;1-Hydroxy-4-fluor-1,4-diazoniabicyclo(2.2.2)octan-bis(tetrafluorborat);C6H13B2F9N2O;321,78;https://gestis.dguv.de/data?name=536026;https://gestis.dguv.de/data?name=536026
536027;7480-35-5;;603-216-00-9;422-660-2;;cis-1-Amino-2,3-dihydro-1H-inden-2-ol;C9H11NO;149,19;https://gestis.dguv.de/data?name=536027;https://gestis.dguv.de/data?name=536027
536028;161717-32-4;;603-217-00-4;423-560-1;;2,4,6-Tri-tert-butylphenyl-2-butyl-2-ethyl-1,3-propandiolphosphit;C27H47O3P;450,64;https://gestis.dguv.de/data?name=536028;https://gestis.dguv.de/data?name=536028
536029;72955-94-3;;603-220-00-0;432-890-5;;1-(Benzyl(2-(2-methoxyphenoxy)ethyl)amino)-3-(9H-carbazol-4-yloxy)propan-2-ol;C31H32N2O4;496,60;https://gestis.dguv.de/data?name=536029;https://gestis.dguv.de/data?name=536029
536030;214353-17-0;;603-221-00-6;433-580-2;;1-(2-Amino-5-chlorphenyl)-2,2,2-trifluor-1,1-ethandiol, Hydrochlorid (Gehalt an 4-Chloranilin < 0,1 %);C8H8Cl2F3NO2;278,05;https://gestis.dguv.de/data?name=536030;https://gestis.dguv.de/data?name=536030
536031;214353-17-0;;603-221-01-3;433-580-2;;1-(2-Amino-5-chlorphenyl)-2,2,2-trifluor-1,1-ethandiol, Hydrochlorid (Gehalt an 4-Chloranilin >= 0,1 %);C8H5ClF3NO;223,58;https://gestis.dguv.de/data?name=536031;https://gestis.dguv.de/data?name=536031
536032;118058-74-5;;603-222-00-1;433-820-6;;(2R,3S,4R,5R,7R,9R,10R,11S,12S,13R)10-((4-Dimethylamino-3-hydroxy-6-methyltetrahydropyran-2-yl)oxy)-2-ethyl-3,4,12-trihydroxy-9-methoxy-3,5,7,9,11,13-hexamethyl-6,14-oxo-1-oxacyclotetradecan;C30H55NO10;589,76;https://gestis.dguv.de/data?name=536032;https://gestis.dguv.de/data?name=536032
536033;6261-30-9;;603-223-00-7;434-270-1;;2-Cyclopentyliden-cyclopentanol;C10H16O;152,24;https://gestis.dguv.de/data?name=536033;https://gestis.dguv.de/data?name=536033
536034;297730-93-9;;603-224-00-2;435-790-1;;3-Ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluor-2-(trifluormethyl)-hexan;C9H5F15O;414,11;https://gestis.dguv.de/data?name=536034;https://gestis.dguv.de/data?name=536034
536035;13127-18-9;;603-225-00-8;437-070-0;;Erythromycin A 9-oxim (E);C37H68N2O13;748,94;https://gestis.dguv.de/data?name=536035;https://gestis.dguv.de/data?name=536035
536036;1440-00-2;;603-226-00-3;444-500-0;;4,4'(4-(4-Methoxyphenyl)-1,3,5-triazin-2,4-diyl)bisbenzol-1,3-diol;C22H17N3O5;403,39;https://gestis.dguv.de/data?name=536036;https://gestis.dguv.de/data?name=536036
536037;203574-04-3;;603-227-00-9;445-060-2;;alpha-Hydro-omega-((((1,1-dimethylethyl)dioxy)carbonyl)oxy)poly(oxy(methyl-1,2-ethandiyl))ether mit 2,2-Bis-(hydroxymethyl)-1,3-propandiol (4:1);;;https://gestis.dguv.de/data?name=536037;https://gestis.dguv.de/data?name=536037
536038;;;603-228-00-4;419-620-1;;(±)-(R*,R*)-6-Fluor-3,4-dihydro-2-oxiranyl-2H-1-benzopyran;;;https://gestis.dguv.de/data?name=536038;https://gestis.dguv.de/data?name=536038
536039;;;603-229-00-X;420-800-7;;Natrium-(Z)-3-chlor-3-(4-chlorphenyl)-1-hydroxy-2-propen-1-sulfonat;C9H7Cl2NaO4S;305,10;https://gestis.dguv.de/data?name=536039;https://gestis.dguv.de/data?name=536039
536040;;;603-230-00-5;440-030-5;;2,6,6,7,8,8-Hexamethyldecahydro-2H-indeno(4,5-b)furan;;;https://gestis.dguv.de/data?name=536040;https://gestis.dguv.de/data?name=536040
536041;;;603-231-00-0;443-220-6;;(S)-1,1-Diphenyl-1,2-propandiol;C15H16O2;228,29;https://gestis.dguv.de/data?name=536041;https://gestis.dguv.de/data?name=536041
536042;;;603-232-00-6;444-420-6;;3,3,8,8,10,10-Hexamethyl-9-(1-(4-oxiranylmethoxy-phenyl)ethoxy)-1,5-dioxa-9-azaspiro(5.5)undecan;;;https://gestis.dguv.de/data?name=536042;https://gestis.dguv.de/data?name=536042
536043;;;603-233-00-1;444-430-0;;"Gemisch aus 
4-(1,3a,4,6,7,7a-Hexahydro-4,7-methanoinden-5-yliden)-3-methylbutan-2-ol; 
4-(3,3a,4,6,7,7a-Hexahydro-4,7-methanoinden-5-yliden)-3-methylbutan-2-ol; 
1-(1,3a,4,6,7,7a-Hexahydro-4,7-methanoinden-5-yliden)pentan-3-ol; 
1-(3,3a,4,6,7,7a-Hexahydro-4,7-methanoinden-5-yliden)pentan-3-ol; 
(E)-4-(3a,4,5,6,7,7a-Hexahydro-1H-4,7-methanoinden-5-yl)-3-methylbut-3-en-2-ol und 
(E)-4-(3a,4,5,6,7,7a-Hexahydro-3H-4,7-methanoinden-5-yl)-3-methylbut-3-en-2-ol";;;https://gestis.dguv.de/data?name=536043;https://gestis.dguv.de/data?name=536043
536044;;;603-234-00-7;444-480-3;;(1R,4R)-4-Methoxy-2,2,7,7-tetramethyltricyclo(6.2.1.0(1,6))undec-5-en;;;https://gestis.dguv.de/data?name=536044;https://gestis.dguv.de/data?name=536044
536045;98809-58-6;;604-077-00-7;419-750-9;;2-Benzotriazol-2-yl-4-methyl-6-(2-methylallyl)phenol;C17H19N3O;281,35;https://gestis.dguv.de/data?name=536045;https://gestis.dguv.de/data?name=536045
536046;13595-25-0;;604-079-00-8;428-970-4;;4,4'-(1,3-Phenylen-bis(1-methylethyliden))bis-phenol;C24H26O2;346,46;https://gestis.dguv.de/data?name=536046;https://gestis.dguv.de/data?name=536046
536047;61721-07-1;;604-080-00-3;432-560-0;;4-Fluor-3-trifluormethylphenol;C7H4F4O;180,10;https://gestis.dguv.de/data?name=536047;https://gestis.dguv.de/data?name=536047
536048;2040-90-6;;604-082-00-4;433-890-8;;2-Chlor-6-fluor-phenol;C6H4ClFO;146,54;https://gestis.dguv.de/data?name=536048;https://gestis.dguv.de/data?name=536048
536050;121219-07-6;;604-084-00-5;441-000-4;;1-Ethoxy-2,3-difluorbenzol;C8H8F2O;148,14;https://gestis.dguv.de/data?name=536050;https://gestis.dguv.de/data?name=536050
536051;;;604-087-00-1;433-640-8;;"Gemisch aus 
1,2-Naphthochinondiazid-5-sulfonylchlorid (oder Sulfonsäure)monoester mit 4,4'-(1-(4-(1-(4-Hydroxyphenyl)-1-methylethyl)phenyl)ethyliden)bisphenol; 
1,2-Naphthochinondiazid-5-sulfonylchlorid (oder Sulfonsäure)diester mit 4,4'-(1-(4-(1-(4-Hydroxyphenyl)-1-methylethyl)phenyl)ethyliden)bisphenol und 
Naphthochinondiazid-5-sulfonylchlorid (oder Sulfonsäure)triester mit 4,4'-(1-(4-(1-(4-hydroxyphenyl)-1-methylethyl)phenyl)ethyliden)bisphenol";;;https://gestis.dguv.de/data?name=536051;https://gestis.dguv.de/data?name=536051
536052;;;604-089-00-2;444-970-7;;2-Methyl-5-tert-butylthiophenol;C11H16S;180,30;https://gestis.dguv.de/data?name=536052;https://gestis.dguv.de/data?name=536052
536053;120578-03-2;;605-037-00-1;421-800-1;;trans-3-(2-(7-Chlor-2-quinolinyl)vinyl)benzaldehyd;C18H12ClNO;293,75;https://gestis.dguv.de/data?name=536053;https://gestis.dguv.de/data?name=536053
536054;55066-49-4;;605-038-00-7;433-900-0;;3-Methyl-5-phenylpentan-1-al;C12H16O;176,26;https://gestis.dguv.de/data?name=536054;https://gestis.dguv.de/data?name=536054
536055;116313-85-0;;605-039-00-2;441-810-8;;3,4-Dihydroxy-5-nitrobenzaldehyd;C7H5NO5;183,12;https://gestis.dguv.de/data?name=536055;https://gestis.dguv.de/data?name=536055
536056;161462-35-7;;606-124-00-7;421-080-7;;1-Cyclopropyl-3-(2-methylthio-4-trifluormethylphenyl)-1,3-propandion;C14H13F3O2S;302,31;https://gestis.dguv.de/data?name=536056;https://gestis.dguv.de/data?name=536056
536057;6777-05-5;;606-125-00-2;421-340-1;;1-Benzylimidazolidin-2,4-dion;C10H10N2O2;190,20;https://gestis.dguv.de/data?name=536057;https://gestis.dguv.de/data?name=536057
536058;99788-75-7;;606-126-00-8;421-470-7;;1,4-Bis(2,3-dihydroxypropylamino)anthrachinon;C20H22N2O6;386,40;https://gestis.dguv.de/data?name=536058;https://gestis.dguv.de/data?name=536058
536059;148935-94-8;;606-128-00-9;422-650-8;;2,2'-(1,3-Phenylen)bis(5-chlor-1H-isoindole)-1,3(2H)-dion;C22H10Cl2N2O4;437,23;https://gestis.dguv.de/data?name=536059;https://gestis.dguv.de/data?name=536059
536060;156732-13-7;;606-129-00-4;423-090-7;;5-Amino-(2S-di(methylphenyl)amino)-1,6-diphenyl-4Z-hexen-3-on;C32H32N2O;460,61;https://gestis.dguv.de/data?name=536060;https://gestis.dguv.de/data?name=536060
536061;5571-36-8;;606-131-00-5;427-230-8;;3-(1,2-Ethandiylacetale)-estra-5(10),9(11)-dien-3,17-dion, zyklisch;C20H26O3;314,42;https://gestis.dguv.de/data?name=536061;https://gestis.dguv.de/data?name=536061
536062;6563-83-3;;606-132-00-0;433-490-3;;(6beta)-6,19-Epoxyandrost-4-en-3,17-dion;;;https://gestis.dguv.de/data?name=536062;https://gestis.dguv.de/data?name=536062
536063;15375-21-0;;606-134-00-1;433-560-3;;Androsta-1,4,9(11)-trien-3,17-dion;C19H22O2;282,38;https://gestis.dguv.de/data?name=536063;https://gestis.dguv.de/data?name=536063
536064;2550-52-9;;606-135-00-7;438-930-8;;Cyclohexadecanon;C16H30O;238,41;https://gestis.dguv.de/data?name=536064;https://gestis.dguv.de/data?name=536064
536065;133413-70-4;;606-136-00-2;444-350-6;;(3S,6R,9S,12R,15S,18R,21S,24R)-6,18-Dibenzyl-3,9,15,21-tetraisobutyl-4,10,12,16,22,24-hexamethyl-1,7,13,19-tetraoxa-4,10,16,22-tetraazacyclo-tetracosan-2,5,8,11,14,17,20,23-octaon;C52H76N4O12;949,19;https://gestis.dguv.de/data?name=536065;https://gestis.dguv.de/data?name=536065
536066;211387-26-7;;606-137-00-8;444-750-0;;trans-7,7'-Dimethyl-(4H,4H')-(2,2')bi(benzo(1,4)thiazinyl-iden)-3,3'-dion;;;https://gestis.dguv.de/data?name=536066;https://gestis.dguv.de/data?name=536066
536067;141645-23-0;;606-138-00-3;444-800-1;;(2-Butyl-5-nitrobenzofuran-3-yl)(4-(3-dibutylaminopropoxy)phenyl)methanon;C30H40N2O5;508,65;https://gestis.dguv.de/data?name=536067;https://gestis.dguv.de/data?name=536067
536068;124379-29-9;;606-139-00-9;444-830-5;;(S)-4-(3,4-Dichlorphenyl)-3,4-dihydro-2H-naphthalen-1-on;C16H12Cl2O;291,17;https://gestis.dguv.de/data?name=536068;https://gestis.dguv.de/data?name=536068
536069;474510-57-1;;606-140-00-4;444-860-9;;2-Hydroxy-1-(4-(4-(2-hydroxy-2-methylpropionyl)benzyl)phenyl)-2-methylpropan-1-on;C21H24O4;340,42;https://gestis.dguv.de/data?name=536069;https://gestis.dguv.de/data?name=536069
536070;;;606-141-00-X;418-410-7;;Natrium-3-(methoxycarbonyl)-4-oxo-3,4,5,6-tetrahydro-2-pyridinolat;;;https://gestis.dguv.de/data?name=536070;https://gestis.dguv.de/data?name=536070
536071;;;606-142-00-5;434-290-9;;"Gemisch aus 
(1RS,2SR,7SR,8SR,E) 9 und 10-Ethyliden-3-oxatricyclo(6.2.1.0(2,7))undecan-4-on; 
(1RS,2SR,7SR,8SR,Z)-10-Ethyliden-3-oxatricyclo(6.2.1.0(2,7))undecan-4-on und 
(1RS,2SR,7SR,8SR,Z)-9-Ethyliden-3-oxatricyclo(6.2.1.0(2,7))undecan-4-on";;;https://gestis.dguv.de/data?name=536071;https://gestis.dguv.de/data?name=536071
536072;100491-29-0;;607-580-00-X;422-360-1;;Ethyl-7-chlor-1-(2,4-difluorphenyl)-6-fluor-1,4-dihydro-4-oxo-1,8-naphthyridin-3-carboxylat;C17H10ClF3N2O3;382,72;https://gestis.dguv.de/data?name=536072;https://gestis.dguv.de/data?name=536072
536073;;;607-621-00-1;;;Milbemectin;;;https://gestis.dguv.de/data?name=536073;https://gestis.dguv.de/data?name=536073
536074;162221-28-5;;607-627-00-4;416-360-0;;((4S,5S)-4-Benzyl-2-oxo-5-oxazolidinyl)methyl-4-nitrobenzolsulfonat;C17H16N2O7S;392,38;https://gestis.dguv.de/data?name=536074;https://gestis.dguv.de/data?name=536074
536075;171054-89-0;;607-628-00-X;419-240-6;;4-Oxo-4-(p-tolyl)buttersäureaddukt mit 4-Ethylmorpholin;;;https://gestis.dguv.de/data?name=536075;https://gestis.dguv.de/data?name=536075
536076;123599-82-6;;607-629-00-5;419-270-1;;((2-Methyl-1-(1-oxopropoxy)propoxy)(4-phenylbutyl)phosphinyl)essigsäure;C19H29O5P;368,41;https://gestis.dguv.de/data?name=536076;https://gestis.dguv.de/data?name=536076
536077;4369-14-6;;607-630-00-0;419-560-6;;3-(Trimethoxysilyl)propylacrylat;C9H18O5Si;234,32;https://gestis.dguv.de/data?name=536077;https://gestis.dguv.de/data?name=536077
536078;;;607-631-00-6;442-300-8;;"Gemisch aus 
2-(2-((Oxo(phenyl)acetyl)oxy)ethoxy)ethyloxo(phenyl)acetat und 
(2-(2-Hydroxyethoxy)ethyl)oxo(phenyl)acetat";;;https://gestis.dguv.de/data?name=536078;https://gestis.dguv.de/data?name=536078
536079;111244-14-5;;607-632-00-1;420-210-1;;N-(3-(2,4-Di-(1,1-dimethyl-propyl)phenoxy)-propyl)-1-hydroxy-5-(2-methylpropyl-oxycarbonylamino)-naphthamid;C35H48N2O5;576,77;https://gestis.dguv.de/data?name=536079;https://gestis.dguv.de/data?name=536079
536080;341026-59-3;;607-633-00-7;440-480-2;;Trinatrium-5-((4-chlor-6-(1-naphthylamino)-1,3,5-triazin-2-yl)amino)-4-hydroxy-3-((E)-(4-methoxy-2-sulfonatophenyl)diazenyl)-2,7-naphthalendisulfonat;C30H19ClN7Na3O11S3;854,12;https://gestis.dguv.de/data?name=536080;https://gestis.dguv.de/data?name=536080
536081;36394-75-9;;607-634-00-2;420-610-4;;(S)-(-)-2-Acetoxypropionylchlorid;C5H7ClO3;150,56;https://gestis.dguv.de/data?name=536081;https://gestis.dguv.de/data?name=536081
536082;172737-80-3;;607-635-00-8;422-090-4;;Trinatrium-N-(3-propionato)-L-aspartat;;;https://gestis.dguv.de/data?name=536082;https://gestis.dguv.de/data?name=536082
536083;158894-67-8;;607-636-00-3;422-900-6;;1-Brom-2-methylpropylpropionat;C7H13BrO2;209,08;https://gestis.dguv.de/data?name=536083;https://gestis.dguv.de/data?name=536083
536084;250688-43-8;;607-637-00-9;423-730-5;;Dinatrium-8-amino-5-(4-(2-(sulfonatoethoxy)sulfonyl)phenylazo)naphthalen-2-sulfonat;C18H15N3Na2O9S3;559,49;https://gestis.dguv.de/data?name=536084;https://gestis.dguv.de/data?name=536084
536085;190085-41-7;;607-638-00-4;431-090-3;;2-Hydroxybenzoesäure 2-butyloctylester;C19H30O3;306,44;https://gestis.dguv.de/data?name=536085;https://gestis.dguv.de/data?name=536085
536086;216698-07-6;;607-639-00-X;431-770-1;;2-(2-Oxo-5-(1,1,3,3-tetramethylbutyl)-2,3-dihydro-1-benzofuran-3-yl)-4-(1,1,3,3-tetramethylbutyl)phenylacetat;C32H44O4;492,69;https://gestis.dguv.de/data?name=536086;https://gestis.dguv.de/data?name=536086
536087;43028-69-9;;607-641-00-0;431-930-9;;2-(Formylamino)-3-thiophencarbonsäure;C6H5NO3S;171,17;https://gestis.dguv.de/data?name=536087;https://gestis.dguv.de/data?name=536087
536088;141631-22-3;;607-642-00-6;432-210-7;;3,6,9-Trithiaundecamethylen-1,11-dimethacrylat;;;https://gestis.dguv.de/data?name=536088;https://gestis.dguv.de/data?name=536088
536089;617-55-0;;607-643-00-1;432-310-0;;Dimethyl (2S)-2-hydroxysuccinat;C6H10O5;162,14;https://gestis.dguv.de/data?name=536089;https://gestis.dguv.de/data?name=536089
536090;81752-87-6;;607-644-00-7;432-350-9;;Methyl-2,2-dimethyl-6-methylencyclohexancarboxylat;C11H18O2;182,26;https://gestis.dguv.de/data?name=536090;https://gestis.dguv.de/data?name=536090
