"Reaktionsmasse von Decamethyltetrasiloxan; Dodecamethylpentasiloxan; Hexamethyldisiloxan; Octamethyltrisiloxan";Reaktionsmasse von Decamethyltetrasiloxan Dodecamethylpentasiloxan;1;-;946-797-7;;102;;;;;;
"Reaktionsmasse von Decamethyltetrasiloxan; Dodecamethylpentasiloxan; Hexamethyldisiloxan; Octamethyltrisiloxan";Reaktionsmasse von Decamethyltetrasiloxan Dodecamethylpentasiloxan;2;-;946-797-7;;53,4;;;;;;
"Reaktionsmasse von Decamethyltetrasiloxan; Dodecamethylpentasiloxan; Hexamethyldisiloxan; Octamethyltrisiloxan";Reaktionsmasse von Decamethyltetrasiloxan Dodecamethylpentasiloxan;3;-;946-797-7;;78;;;;;;
Reaktionsmasse von 6,13-Dichlor-3,10-bis{[2-({[(2-chlorethyl)sulfonyl]alkanoyl}amino)ethyl]amino}-polycarboheterocyclo 4,11-disulfonsäure, mono und/oder Dinatriumsalz und 6,13-Dichlor-3 -{[2-({[(2-chlorethyl)sulfonyl]alkanoyl}amino)ethyl]amino} -10 - [(2-{[4-(ethenylsulfonyl)alkanoyl]amino}ethyl)amino]polycarboheterocyclo -4,11-disulfonsäure, mono- und/oder di-Natriumsalz;Reaktionsmasse von Dichlorbischlorethylsulfonylalkanoylaminoethyl]aminopolycarboheterocyclodisulfonsäure;1;-;700-149-8;;11,57;;;;;;
Reaktionsmasse von Dieuropiumtricarbonat und Digadoliniumtricarbonat und Disamariumtricarbonat;Reaktionsmasse von Dieuropiumtricarbonat und Digadoliniumtricarbonat und Disamariumtricarbonat;1;-;945-733-5;;11,75;;;;;;
Reaktionsmasse von 1,5-Dihydroxy-4-nitro-8-(phenylamino)anthrachinon und 1,8-Dihydroxy-4-nitro-5-(phenylamino)anthrachinon;Reaktionsmasse von Dihydroxynitrophenylaminoanthrachinon und Dihydroxynitrophenylaminoanthrachinon;1;-;944-623-4;;11,66;;;;;;
Reaktionsmasse von 3-[3-(2,3-Dihydroxypropoxy)-2-hydroxypropoxy]propan-1,2-diol, 3-(2,3-Dihydroxypropoxy)propan-1,2-diol, 3-[3-[3-(2,3-Dihydroxypropoxy)-2-hydroxypropoxy]-2-hydroxypropoxy]propan-1,2-diol,;Reaktionsmasse von Dihydroxypropoxyhydroxypropoxypropandiol Dihydroxypropoxypropandiol Dihydroxypropoxyhydroxypropoxyhydroxypropoxypropandiol;1;-;915-741-3;55;55;;;;;;
Reaktionsmasse von 2,3-Dihydroxypropylformiat und 1,3-Dihydroxypropan-2-ylformiat und 1-(Formyloxy) -3-hydroxypropylformiat und 3-(Formyloxy)-2-hydroxypropylformiat;Reaktionsmasse von Dihydroxypropylformiat und Dihydroxypropanylformiat und Formyloxyhydroxypropylformiat und Formyloxyhydroxypropylformiat;1;1410795-90-2;800-149-9;2;11,2;;;;;;
Reaktionsmasse von 1,3-Diisopropylbenzol und 1,4-Diisopropylbenzol;Reaktionsmasse von Diisopropylbenzol und Diisopropylbenzol;1;-;905-459-9;;7,4;;;;;;
Reaktionsmasse von Dikalium-2-(3,4-dimethyl-1H-pyrazol-1-yl)succinat und Dikalium-2-(4,5-dimethy-1H-pyrazol-1-yl)succinat;Reaktionsmasse von Dikaliumdimethylpyrazolylsuccinat und Dikaliumdimethypyrazolylsuccinat;1;-;950-225-1;;16,5;;;;;;
Reaktionsmasse von Dikaliumphosphonat und Phosphonsäure, Kaliumsalz (1:1);Reaktionsmasse von Dikaliumphosphonat und Phosphonsäure Kaliumsalz;1;-;915-179-9;;41,2;;;;;;
Reaktionsmasse von (R,2R)-2,4-Dimethylcyclohex-3-encarbaldehyd und (1R,2S)-2,4-Dimethylcyclohex-3-encarbaldehyd;Reaktionsmasse von Dimethylcyclohexencarbaldehyd und Dimethylcyclohexencarbaldehyd;1;-;943-728-2;;1,837;;;;;;
Reaktionsmasse von 1-(3,3-Dimethylcyclohex-1-en-1-yl)pent-4-en-1-on und 1-(5,5-Dimethylcyclohex-1-en-1-yl)pent-4-en-1-on;Reaktionsmasse von Dimethylcyclohexenylpentenon und Dimethylcyclohexenylpentenon;1;-;944-482-9;;6,2;;;;;;
Reaktionsmasse von N,N-Dimethyldecan-1-amid und N,N-Dimethyloctanamid;Reaktionsmasse von Dimethyldecanamid und Dimethyloctanamid;1;-;909-125-3;;166,67;;;;;;
Reaktionsmasse von 2,6-Dimethylheptan-4-ol und 4,6-Dimethylheptan-2-ol;Reaktionsmasse von Dimethylheptanol und Dimethylheptanol;1;-;939-420-2;;53;;;;;;
Reaktionsmasse von 1,4-Dimethyl-7-(prop-1-en-2-yl)-1,2,3,4,5,6,7,8-octahydroazulen und 3,8-Dimethyl-5-(prop-1-en-2-yl)-1,2,3,3a,4,5,6,7-octahydroazulen und 4,8a,9,9-Tetramethyldecahydro-1,6-methanonaphthalen-1-ol;Reaktionsmasse von Dimethylpropenyloctahydroazulen und Dimethylpropenyloctahydroazulen und Tetramethyldecahydromethanonaphthalenol;1;-;939-227-3;28,71;11,48;;;;;;
Reaktionsmasse von 3-({[2,2-Dimethyl-3-({[2-(2-{[(prop-2-en-1-yloxy)carbonyl]oxy}ethoxy)ethoxy]carbonyl}oxy)propoxy]carbonyl}oxy)prop-1-en und 3-{[(2,2-Dimethyl-3-{[(prop-2-en-1-yloxy)carbonyl]oxy}propoxy)carbonyl]oxy}prop-1-en und Diallyl-2,2'-oxydiethyldicarbonat;Reaktionsmasse von Dimethylpropenyloxycarbonyloxyethoxyethoxycarbonyloxypropoxycarbonyloxypropen und Dimethylpropenyloxycarbonyloxypropoxycarbonyloxypropen und Diallyloxydiethyldicarbonat;1;-;700-742-1;;151,3;;;;;;
Reaktionsmasse von 2-(1,1-Dimethylpropyl)anthrachinon und 2-(1,2-Dimethylpropyl)anthrachinon;Reaktionsmasse von Dimethylpropylanthrachinon und Dimethylpropylanthrachinon;1;-;915-623-1;;0,88;;;;;;
Reaktionsmasse von 2-(3,4-Dimethyl-1H-pyrazol-1-yl)bernsteinsäure und 2-(4,5-Dimethyl-1H-pyrazol-1-yl)bernsteinsäure;Reaktionsmasse von Dimethylpyrazolylbernsteinsäure und Dimethylpyrazolylbernsteinsäure;1;-;940-877-5;;11,75;;;;;;
Reaktionsmasse von (2R*,4R*,4aR*,9bS*)-2,4-Dimethyl-4,4a,5,9b-tetrahydroindeno[1,2-d][1,3]dioxin und (2R*,4R*,4aS*,9bR*)-2,4-Dimethyl-4,4a,5,9b-tetrahydroindeno[1,2-d][1,3]dioxin;Reaktionsmasse von Dimethyltetrahydroindenodioxin und Dimethyltetrahydroindenodioxin;1;-;944-528-8;;0,94;;;;;;
Reaktionsmasse von Dinatrium-6-acetamido-4-hydroxy-3-[(4-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]naphthalin-2-sulfonat und Natrium-6-acetamido-4-hydroxy-3-{[4(vinylsulfonyl)phenyl]diazenyl}naphthalin-2-sulfonat;Reaktionsmasse von Dinatriumacetamidohydroxysulfonatooxyethylsulfonylphenyldiazenyl]naphthalinsulfonat;1;-;701-348-2;;3,5;;;;;;
Reaktionsmasse von Dinatrium-4-amino-6-[[4-[(2,4-diaminophenyl)diazenyl]phenyl]]-3-((E)-[4-((E)-(2,4-diaminophenyl)diazenyl]phenyl)diazenyl)-5-hydroxynaphthalin-2,7-disulfonat und Dinatrium-4-amino-6-((E)-(4-aminophenyl)diazenyl)-3-((E)-(4-((E)-(2,4-diaminophenyl)diazenyl)phenyl)diazenyl)-5-hydroxynaphthalin-2,7-disulfonat;Reaktionsmasse von Dinatriumaminodiaminophenyldiazenylphenyldiaminophenyldiazenylphenyldiazenylhydroxynaphthalindisulfonat;1;-;951-695-0;;1,88;;;;;;
Reaktionsmasse von Dinatrium-1-amino-4-[[3-[(2,3-dibrom-1-oxopropyl)amino]-2,4,6-trimethyl-5-sulfonatophenyl]amino]-9,10-dihydro-9,10-dioxoanthracen-2-sulfonat und Dinatrium-1-amino-4-[[3-[(2-brom-1-oxoallyl)amino]-2,4,6-trimethyl-5-sulfonatophenyl]amino]-9,10-Dihydro-9,10-dioxoanthracen-2-sulfonat;Reaktionsmasse von Dinatriumaminodibromoxopropylaminotrimethylsulfonatophenylaminodihydrodioxoanthracensulfonat;1;-;943-304-7;;11,67;;;;;;
Reaktionsmasse von Dinatrium-4-hydroxybenzol-1,3-disulfonat und Natriumsulfat und Natrium-4-hydroxybenzolsulfonat;Reaktionsmasse von Dinatriumhydroxybenzoldisulfonat und Natriumsulfat und Natriumhydroxybenzolsulfonat;1;-;939-154-7;;53,81;;;;;;
Reaktionsmasse von Dinatrium-2,2'-{(2-hydroxy-5-nonyl-1,3-phenylen)bis[methylen(methylimino)]}diacetat und Natrium[(2-hydroxy-5-nonylbenzyl)(methyl)amino]acetat;Reaktionsmasse von Dinatriumhydroxynonylphenylenbismethylenmethyliminodiacetat;1;-;947-147-5;;1,29;;;;;;
Reaktionsmasse von Dinatrium-[2,2'-(imino-κN)dibutandioato-κ2O1, O4 (4 -)]cuprum(2-) und Natriumsulfat;Reaktionsmasse von Dinatriumiminodibutandioatocuprum und Natriumsulfat;1;-;938-868-6;;0,28;;;;;;
Reaktionsmasse von Dinatrium-[2,2'-(imino-kappaN)dibutandioato-kappa2O1,O4(4-)]mangan(2-) und Natriumsulfat;Reaktionsmasse von Dinatriumiminodibutandioatomangan und Natriumsulfat;1;-;939-867-3;;5;;;;;;
Reaktionsmasse von Dinatriummetasilikat und Natriumhydroxid;Reaktionsmasse von Dinatriummetasilikat und Natriumhydroxid;1;-;910-245-3;2;;;;;;;
Reaktionsmasse von Dinatrium-N-(1-oxooctadecyl)-L-glutamat und Dinatrium-N-(1-oxohexadecyl)-L-glutamat;Reaktionsmasse von Dinatriumoxooctadecylglutamat und Dinatriumoxohexadecylglutamat;1;-;936-611-2;;3,8;;;;;;
Reaktionsmasse von Dinatrium 2,2’-oxydiethansulfonat  und Natriumvinylsulfonat;Reaktionsmasse von Dinatriumoxydiethansulfonat  und Natriumvinylsulfonat;1;-;700-978-5;;46,66;;;;;;
Reaktionsmasse von Dinatriumsulphid und Natriumcarbonat und Natriumhydrogensulphid;Reaktionsmasse von Dinatriumsulphid und Natriumcarbonat und Natriumhydrogensulphid;1;-;908-552-2;2,84;22,6;;;;;;
Reaktionsmasse von 1,3-Dioxan-5-ol und 1,3-Dioxolan-4-ylmethanol;Reaktionsmasse von Dioxanol und Dioxolanylmethanol;1;-;911-694-8;;1,322;;;;;;
Reaktionsmasse von 3-[(Diphenoxyphosphoryl)oxy]phenyltriphenyl-1,3-phenylenbis(phosphat) und Tetraphenyl-1,3-phenylenbis(phosphat);Reaktionsmasse von Diphenoxyphosphoryloxyphenyltriphenylphenylenbisphosphat und Tetraphenylphenylenbisphosphat;1;-;701-337-2;;1,33;;;;;;
Reaktionsmasse von 2,6-Di-tert-butylphenol und 2,4,6-Tri-tert-butylphenol;Reaktionsmasse von Ditertbutylphenol und Tritertbutylphenol;1;-;907-745-9;;3,5;;;;;;
Reaktionsmasse von Diwolframcarbid und Wolframcarbid;Reaktionsmasse von Diwolframcarbid und Wolframcarbid;1;-;915-093-1;;6;;;;;;
Reaktionsmasse von Dodecan-2-yl-prop-2-enoat und Dodecan-3-yl-prop-2-enoat und Dodecan-4-yl-prop-2-enoat;Reaktionsmasse von Dodecanylpropenoat und Dodecaylpropenoat und Dodecanylpropenoat;1;-;947-818-2;;4;;;;;;
Reaktionsmasse von Dodecylmethacrylat und Tridecylmethacrylat;Reaktionsmasse von Dodecylmethacrylat und Tridecylmethacrylat;1;-;907-961-3;;29,4;;;;;;
Reaktionsmasse von Eisenchelat von Natriumsalz N-[1,2-Dicarboxyethyl] D, L-Asparaginsäure und Natriumchlorid;Reaktionsmasse von Eisenchelat von Natriumsalz Dicarboxyethy Asparaginsäure und Natriumchlorid;1;-;476-670-7;;3,05;;;;;;
Reaktionsmasse von Ethan-1,2-diol und 2-Hydroxyethylformiat und Ethylendiformiat;Reaktionsmasse von Ethandiol und Hydroxyethylformiat und Ethylendiformiat;1;-;944-390-9;9;35,3;;;;;;
Reaktionsmasse von N,N’-Ethan-1,2-diylbis(12-hydroxyoctadecan-1-amid), Octadecanamid, 12-Hydroxy-N-[2-[(1-oxooctadecyl)amino]ethyl]- und Octadecansäure, 12-Hydroxy-, 1-Hexyl-12-[[2-[(12-hydroxy-1-oxooctadecyl)amino]ethyl]amino]-12-oxododecylester;Reaktionsmasse von Ethandiylbishydroxyoctadecanamid Octadecanamid;1;-;701-269-3;;35,24;;;;;;
Reaktionsmasse von Ethanol und Natrium-O-ethyldithiocarbonat und Natriumhydroxid;Reaktionsmasse von Ethanol und Natriumethyldithiocarbonat und Natriumhydroxid;1;-;943-886-2;4,6;4,6;;;;;;
Reaktionsmasse von ethoxyliertem (= 3 Mol) Bisphenol-A-dimethacrylat und (1-Methylethyliden)bis(4,1-phenylenoxy-2,1-ethandiyl)bismethacrylat;Reaktionsmasse von ethoxyliertem Bisphenoladimethacrylat und Methylethyliden;1;-;939-702-5;;49,36;;;;;;
Reaktionsmasse von Ethylbenzol und Xylol;Reaktionsmasse von Ethylbenzol und Xylol;1;-;905-588-0;221;221;;;;;;
Reaktionsmasse von Ethylbenzol und m-Xylol und p-Xylol;Reaktionsmasse von Ethylbenzol und Xylol und Xylol;1;-;905-562-9;221;221;;;;;;
Reaktionsmasse von 2-Ethylhexyldiphenylphosphit und Bis(2-ethylhexyl)phenylphosphit und Triphenylphosphit;Reaktionsmasse von Ethylhexyldiphenylphosphit und Bisethylhexylphenylphosphit und Triphenylphosphit;1;-;905-728-0;;1,06;;;;;;
Reaktionsmasse von 2-Ethylhexyl(3-isocyanato-4-methylphenyl)carbamat und 2-Ethylhexyl(5-isocyanato-2-methylphenyl)carbamat und 2-Ethylhexyl(3-isocyanato-2-methylphenyl)carbamat;Reaktionsmasse von Ethylhexylisocyanatomethylphenylcarbamat und Ethylhexyl;1;-;946-383-6;;7,05;;;;;;
Reaktionsmasse von 1-Ethyl-6-hydroxy-5-(4-alkoxy-2-nitrophenylazo)-4-alkyl-2-substituiert-1,2-dihydropyridin-3-carbonitril und 6-Hydroxy-1-(3-isoalkoxy-alkyl)-5-(4-alkoxy-2-nitro-phenylazo)-4-alkyl-2-substituiert-1,2-dihydropyridin-3-carbonitril;Reaktionsmasse von Ethylhydroxyalkoxynitrophenylazoalkylsubstituiertdihydropyridincarbonitril und Hydroxyisoalkoxyalkylalkoxynitrophenylazoalkylsubstituiertdihydropyridincarbonitril;1;-;419-330-5;;23,5;;;;;;
Reaktionsmasse von 2-Ethyl-2-[[3-(2-methylaziridin-1-yl)propionyl]methyl]propan-1,3-diyl-bis(2-methylaziridin-1-propionat) und 2,2-Bis({[3-(2-methylaziridin-1-yl)propanoyl]oxy}methyl)butyl 3-[2,2-bis({[3-(2-methylaziridin-1-yl)propanoyl]oxy}methyl)butoxy]propanoat;Reaktionsmasse von Ethylmethylaziridinylpropionylmethylpropandiylbismethylaziridinpropionat und Bismethylaziridinylpropanoyloxymethylbutylbismethylaziridinylpropanoyloxymethylbutoxypropanoat;1;-;939-180-9;;1,62;;;;;;
Reaktionsmasse von 2-(3-Ethylphenyl)oxiran und 2,2 '-(1,3-Phenylen)dioxiran und 2,2'-(1,4-Phenylen)dioxiran;Reaktionsmasse von Ethylphenyloxiran und Phenylendioxiran und Phenylendioxiran;1;-;935-853-6;;0,58;;;;;;
Reaktionsmasse von gemischten (3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluoroctyl)phosphaten, Ammoniumsalz;Reaktionsmasse von gemischtenTridecafluoroctylphosphaten Ammoniumsalz;1;-;700-161-3;0,24;0,042;;;;;;
Reaktionsmasse von Geranylacetat und Nerylacetat;Reaktionsmasse von Geranylacetat und Nerylacetat;1;-;906-083-8;;62,59;;;;;;
Reaktionsmasse von Glycerin, Glycerin-1-formiat, Glycerin-2-formiat, Glycerin-1,2-diformat, Glycerin-1,3-diformat und Glyceroltriformat;Reaktionsmasse von Glycerin Glycerinformiat Glycerinformiat Glycerindiformat Glycerindiformat und Glyceroltriformat;1;-;701-316-8;;73,1;;;;;;
Reaktionsmasse von Heptachromtricarbid und Trichromdicarbid;Reaktionsmasse von Heptachromtricarbid und Trichromdicarbid;1;-;915-035-5;0,5;;;;;;;
Reaktionsmasse von  2,2,5,8,12,15,15-Heptamethyl-7,10-dioxa-4,13-diazahexadeca-3,13-dien-1,16-diyl didodecanoat und 2,2,5,8,12,15,18,18-Octamethyl-7,10,13-trioxa-4,16-diazanonadeca-3,16-dien-1,19-diyl didodecanoat und 2,2,5,8,11,14,18,21,21-Nonamethyl-7,10,13,16-tetraoxa-4,19-diazadocosa-3,19-dien-1,22-diyl didodecanoat;Reaktionsmasse von Heptamethyldioxadiazahexadecadiendiyldidodecanoat und Octamethyltrioxadiazanonadecadiendiyldidodecanoat und Nonamethyltetraoxadiazadocosadiendiyl didodecanoat;1;613246-75-6;479-940-2;;29,4;;;;;;
Reaktionsmasse von 3-[3-(1,1,1,3,5,5,5-Heptamethyltrisiloxan-3-yl)propoxy]-2-hydroxypropylmethacrylat und 1-[3-(1,1,1,3,5,5,5-Heptamethyltrisiloxan-3-yl)propoxy]-3-hydroxypropan-2-ylmethacrylat;Reaktionsmasse von Heptamethyltrisiloxaylpropoxyhydroxypropylmethacrylat;1;-;700-334-3;;5,87;;;;;;
Reaktionsmasse von Hexadecyldihydrogenphosphat und Dihexadecylhydrogenphosphat;Reaktionsmasse von Hexadecyldihydrogenphosphat und Dihexadecylhydrogenphosphat;1;-;911-302-5;;91,9;;;;;;
Reaktionsmasse von 1,1,2,3,3,3-Hexafluoro-1-methoxy-2-(trifluoromethyl)propan und 1,1,2,2,3,3,4,4,4-Nonafluoro-1-methoxybutan;Reaktionsmasse von Hexafluoromethoxytrifluoromethylpropan und Nonafluoromethoxybutan;1;-;422-270-2;;3107;;;;;;
Reaktionsmasse von 3a,4,5,6,7,7a-Hexahydro-4,7-methanoinden-5-ylacetat und 3a,4,5,6,7,7a-Hexahydro-4,7-methanoinden-6-ylacetat;Reaktionsmasse von Hexahydromethanoindenylacetat und Hexahydromethanoindenylacetat;1;-;911-369-0;;4,93;;;;;;
Reaktionsmasse von 1-Hexanol, 2-Ethyl-, Reaktionsprodukte mit 1,6-Diisocyanatohexan und Hexan, 1,6-Diisocyanato-, Homopolymer;Reaktionsmasse von Hexanol Ethyl Reaktionsprodukte mit Diisocyanatohexan und Hexan Diisocyanato Homopolymer;1;-;939-549-4;0,5;;;;;;;
Reaktionsmasse von 4-Hydroxybenzol-1,3-disulfonsäure und Schwefelsäure und 4-Hydroxybenzolsulfonsäure und Wasser;Reaktionsmasse von Hydroxybenzoldisulfonsäure und Schwefelsäure und Hydroxybenzolsulfonsäure und Wasser;1;-;938-815-7;;35;;;;;;
Reaktionsmasse von N-(2-Hydroxyethyl)alkyl]alkylamid und Glycerin;Reaktionsmasse von Hydroxyethylalkylalkylamid und Glycerin;1;-; ;;32,9;;;;;;
Reaktionsmasse von [[(2-Hydroxyethyl)imino]bis(methylen)]bisphosphonsäure und Phosphonsäure, P-[(Tetrahydro-2-hydroxy-2-oxido-4H-1,4,2-oxazaphosphorin-4-yl)methyl]-;Reaktionsmasse von Hydroxyethyliminobismethylenbisphosphonsäure und Phosphonsäure Tetrahydrohydroxyoxidooxazaphosphorinylmethyl;1;-;911-811-2;;9,4;;;;;;
Reaktionsmasse von [[((2-Hydroxyethyl)imino]dimethylen]bisphosphonsäure, Natriumsalz und 4-(Phosphonomethyl)-2-hydroxy-2-oxo-1,4,2-oxazaphosphorinan, Natriumsalz;Reaktionsmasse von Hydroxyethyliminodimethylenbisphosphonsäure Natriumsalz und Phosphonomethyl)hydroxyoxooxazaphosphorinan Natriumsalz;1;-;939-513-8;;9,4;;;;;;
Reaktionsmasse von 2-Hydroxy-N-(2-(2-hydroxyethoxy)ethyl)-N-(2-hydroxyethyl)-N-methylethan-1-amininiumhydroxid und 2-Hydroxy-N,N-bis(2-hydroxyethyl)-N-methylethanaminiumhydroxid;Reaktionsmasse von Hydroxyhydroxyethoxyethylhydroxyethylmethylethanamininiumhydroxid;1;-;947-985-1;;6,975;;;;;;
Reaktionsmasse von N-(Hydroxymethyl)hexadecan-1-amid und N-(Hydroxymethyl)stearamid;Reaktionsmasse von Hydroxymethylhexadecanamid und Hydroxymethylstearamid;1;-;911-553-0;;9,87;;;;;;
Reaktionsmasse von 3-(4-Hydroxy-4-methylpentyl)cyclohex-3-en-1-carbaldehyd und 4-(4-Hydroxy-4-methylpentyl)cyclohex-3-encarbaldehyd;Reaktionsmasse von Hydroxymethylpentylcyclohexencarbaldehyd und Hydroxymethylpentylcyclohexencarbaldehyd;1;-;915-617-9;;3,67;;;;;;
Reaktionsmasse von 2-Hydroxypropan-1,2,3-tricarboxylat, Ammonium Eisen(3+) Salz mit Diammoniumsulphat;Reaktionsmasse von Hydroxypropantricarboxylat Ammonium Eisen Salz mit Diammoniumsulphat;1;-;932-833-9;;25;;;;;;
Reaktionsmasse von Isopentylsalicylat und 2-Methylbutylsalicylat;Reaktionsmasse von Isopentylsalicylat und Methylbutylsalicylat;1;-;904-908-6;;2,27;;;;;;
Reaktionsmasse von cis-4-(Isopropyl)cyclohexanmethanol und trans-4-(Isopropyl)cyclohexanmethanol;Reaktionsmasse von Isopropylcyclohexanmethanol und Isopropylcyclohexanmethanol;1;5502-75-0;939-719-8;;6,63;;;;;;
Reaktionsmasse von 1,1'-(Isopropyliden)bis[3,5-dibrom-4-(2,3-dibrom-2-methylpropoxy)benzol] und 1,3-Dibrom-2-(2,3-dibrom-2-methylpropoxy)-5-{2-[3,5-dibrom-4- (2,3,3-tribrom-2-methylpropoxy)phenyl]propan-2-yl}benzol;Reaktionsmasse von Isopropylidenbisdibromdibrommethylpropoxybenzol und Dibromdibrommethylpropoxydibromtribrommethylpropoxyphenyl]propanylbenzol;1;-;944-461-4;;70,5;;;;;;
Reaktionsmasse von 4-Isopropyliden-1-methylcyclohexen und 1-Isopropyl-4-methyl-7-oxabicyclo[2.2.1]heptan und 1,3,3-Trimethyl-2-oxabicyclo[2.2.2]octan;Reaktionsmasse von Isopropylidenmethylcyclohexen und Isopropylmethyloxabicycloheptan und Trimethyloxabicyclooctan;1;-;938-945-4;;5,12;;;;;;
Reaktionsmasse von 3-Isopropyl-6-methylencyclohexen und (4R)-1-Methyl-4-(prop-1-en-2-yl)cyclohexen und (4S)-1-Methyl-4-(prop-1-en-2-yl)cyclohexen;Reaktionsmasse von Isopropylmethylencyclohexen und Methylpropenylcyclohexen undMethylpropenylcyclohexen;1;-;939-009-8;;1,47;;;;;;
Reaktionsmasse von Kaliumaluminiumtetrafluorid und Dikaliumaluminiumpentafluoridmonohydrat;Reaktionsmasse von Kaliumaluminiumtetrafluorid und Dikaliumaluminiumpentafluoridmonohydrat;1;-;701-199-3;0,14;;;;;;;
Reaktionsmasse von Kaliumethyloctylphosphonat und Diethyloctylphosphonat;Reaktionsmasse von Kaliumethyloctylphosphonat und Diethyloctylphosphonat;1;-;939-595-5;;2,94;;;;;;
Reaktionsmasse von Kaliumnatrium-3-{[4-({3 (substituiertes amino)-4-[(2-sulfonato-4-{[2-(sulfonatooxy)ethyl]sulfonyl}phenyl)diazenyl]phenyl}amino)-6-chlor-heteromonocyl-2-yl]amino}-2-substituiertes-5-{[2- (sulfonatooxy)ethyl]sulfonyl}benzolsulfonat(1:3:1);Reaktionsmasse von Kaliumnatriumaminosulfonatosulfonatooxyethylsulfonylphenyldiazenylphenylaminochlorheteromonocylylaminosulfonatooxyethylsulfonylbenzolsulfonat;1;-; ;;23,5;;;;;;
Reaktionsmasse von Kalkstein und Dicalciumsilikat;Reaktionsmasse von Kalkstein und Dicalciumsilikat;1;-;910-704-8;1;;;;;;;
Reaktionsmasse von m-Kresol und 2-Chlor-m-kresol und 6-Chlor-m-kresol;Reaktionsmasse von Kresol und Chlorkresol;1;-;935-783-6;1;3,32;;;;;;
Reaktionsmasse von Kupfer, Di-µ-iodotris [triphenylphosphin]di- und Iodobis (triphenylphosphino)kupfer;Reaktionsmasse von Kupfer Diiodotristriphenylphosphindi und Iodobistriphenylphosphinokupfer;1;-;947-819-8;;29,5;;;;;;
Reaktionsmasse von Kupferdigluconat, Natriumsulfat und Kupfersulfat;Reaktionsmasse von Kupferdigluconat Natriumsulfat und Kupfersulfat;1;-;948-085-1;;0,12;;;;;;
Reaktionsmasse von Lithium-3-hydroxy-2,2,4-trimethylpentanoat und Lithiumisobutyrat und Natrium-3-hydroxy-2,2,4-trimethylpentanoat und Natriumisobutyrat;Reaktionsmasse von Lithiumhydroxytrimethylpentanoat und Lithiumisobutyrat und Natriumhydroxytrimethylpentanoat und Natriumisobutyrat;1;-;939-200-6;;11,1;;;;;;
Reaktionsmasse von Magnesiumcarbonat und Magnesiumhydroxid und Magnesiumoxid und Magnesiumperoxide;Reaktionsmasse von Magnesiumcarbonat und Magnesiumhydroxid und Magnesiumoxid und Magnesiumperoxide;1;-;908-749-3;6,2;;;;;;;
Reaktionsmasse von Melamin und Nickel-5,5'-azobis-2,4,6 (1H,3H,5H)pyrimidinetrion-Komplexe;Reaktionsmasse von Melamin und Nickelazobispyrimidinetrionkomplexe;1;-;939-379-0;;58,7;;;;;;
Reaktionsmasse von 2-Methoxy-2-methylbutan und 4-Methoxypent-2-en;Reaktionsmasse von Methoxymethylbutan und Methoxypenten;1;-;701-027-7;;88,8;;;;;;
Reaktionsmasse von 2-(Methylamino)ethanol, Verbindung mit Schwefeldioxid und Bis[(2-hydroxyethyl) mmonium]sulfit;Reaktionsmasse von Methylaminoethanol Verbindung mit Schwefeldioxid und Bishydroxyethylammoniumsulfit;1;-;939-689-6;3;3;;;;;;
Reaktionsmasse von 2-Methylbutan-1-ol und Pentan-1-ol;Reaktionsmasse von Methylbutanol und Pentanol;1;-;903-139-3;73,16;;;;;;;
Reaktionsmasse von 2-Methylbutylsalicylat und Pentylsalicylat;Reaktionsmasse von Methylbutylsalicylat und Pentylsalicylat;1;-;911-280-7;;5,97;;;;;;
Reaktionsmasse von Methyldihydrogenphosphat und  Orthophosphorsäure und Dimethylhydrogenphosphat;Reaktionsmasse von Methyldihydrogenphosphat und  Orthophosphorsäure und Dimethylhydrogenphosphat;1;-;908-996-7;1;13,2;;;;;;
Reaktionsmasse von 2,2'-[Methylenbis(oxymethylen)]bis[2-ethylpropan-1,3-diol] und 2,2'-[Oxybis(methylen)]bis[2-ethylpropan-1,3-diol] und Propylidintrimethanol;Reaktionsmasse von Methylenbisoxymethylenbisethylpropandiol und Oxybismethylenbisethylpropandiol und Propylidintrimethanol;1;-;904-155-3;;2,4;;;;;;
Reaktionsmasse von 2,2'-[Methylenbis(2,1-phenylenoxymethylen)]bis(oxiran) und 2,2'-[Methylenbis(4,1-phenylenoxymethylen)]bis(oxiran) and 2-({2-[4-(Oxiran-2-ylmethoxy)benzyl]phenoxy}methyl)oxiran;Reaktionsmasse von Methylenbisphenylenoxymethylenbisoxiran;1;-;701-263-0;;29,39;;;;;;
Reaktionsmasse von cis-1-Methyl-1-(4-methylcyclohexyl)ethylacetat und trans-1-Methyl-1-(4-methylcyclohexyl)ethylacetat und cis-4-Isopropyl-1-methylcyclohexylacetat und trans-4-Isopropyl-1-methylcyclohexylacetat;Reaktionsmasse von Methylmethylcyclohexylethylacetat und Methylmethylcyclohexylethylacetat und Isopropylmethylcyclohexyl acetat und Isopropylmethylcyclohexylacetat;1;-;939-728-7;;3,51;;;;;;
